id,score,href,fields.id,fields.uuid,fields.name,fields.status,fields.shortname,fields.homepage,fields.content_type,fields.type.id,fields.type.name,fields.country,fields.url,fields.url_alias,fields.date.changed,fields.date.created,fields.description,fields.redirects,fields.description-html,fields.longname,fields.logo.id,fields.logo.width,fields.logo.height,fields.logo.url,fields.logo.filename,fields.logo.mimetype,fields.logo.filesize,fields.spanish_name,fields.disclaimer
51330,1,https://api.reliefweb.int/v1/sources/51330,51330,be1ec350-53d7-4ae6-88a9-078a819b8746,Abjad Educational Initiative,inactive,Abjad Educational Initiative,https://www.abjadinitiative.org/,['job'],274,Non-governmental Organization,"[{'href': 'https://api.reliefweb.int/v1/countries/101', 'id': 101, 'name': 'Germany', 'shortname': 'Germany', 'iso3': 'deu', 'location': {'lat': 51.13, 'lon': 10.02}}]",https://reliefweb.int/taxonomy/term/51330,https://reliefweb.int/organization/abjad-educational-initiative,2024-09-11T08:42:01+00:00,2022-09-26T20:16:05+00:00,"Abjad is an educational, youth-led, independent, neutral, civil, non-profit initiative that serves as a gateway to building society by providing quality education to children and youth.",,"<p>Abjad is an educational, youth-led, independent, neutral, civil, non-profit initiative that serves as a gateway to building society by providing quality education to children and youth.</p>
",Abjad Educational Initiative,,,,,,,,,
2148,1,https://api.reliefweb.int/v1/sources/2148,2148,,Abkhaz side and Georgian side,inactive,Abkhaz side/Georgian side,,['report'],275,Other,"[{'href': 'https://api.reliefweb.int/v1/countries/100', 'id': 100, 'name': 'Georgia', 'shortname': 'Georgia', 'iso3': 'geo', 'location': {'lat': 42.18, 'lon': 43.52}}]",https://reliefweb.int/taxonomy/term/2148,https://reliefweb.int/organization/abkhaz-sidegeorgian-side,2018-02-08T16:39:21+00:00,1996-10-01T00:00:00+00:00,,,,The Abkhaz side and the Georgian side,,,,,,,,,
51483,1,https://api.reliefweb.int/v1/sources/51483,51483,38549425-2bbe-4b7a-b950-dea4206662d4,Abs Development Organization for Woman and Child,active,ADO,http://absyemen.org/,['report'],274,Non-governmental Organization,"[{'href': 'https://api.reliefweb.int/v1/countries/255', 'id': 255, 'name': 'Yemen', 'shortname': 'Yemen', 'iso3': 'yem', 'location': {'lat': 15.94, 'lon': 47.62}}]",https://reliefweb.int/taxonomy/term/51483,https://reliefweb.int/organization/ado,2024-11-14T13:56:56+00:00,2023-02-16T16:21:11+00:00,"Abs Development Organization for woman and child (ADO) is a well-established national humanitarian, non-governmental and non-profit Organization. It is one of the premier organizations that has been operating in Yemen Since1996 adopting a strong needs-based approach in its work to reach the most vulnerable women, children, displaced, and host communities in deprived rural areas located on the coast of Tihama. Since it was established, ADO has always stood for multi-sectoral integrated response so strongly that it has won the confidence of most UN agencies and obtained several funds for its projects. ADO is distinguished for focusing on Women who represent the cornerstone of its interventions. ADO is also admired for it has a well-defined methodological approach that includes community participation attributed to its belief that is, change starts from the community itself. 

Over 27 years, ADO has implemented more than 213 Development and Humanitarian programmes. They can be divided as follows: Women Empowerment & Promoting Gender: 55, Education & Women Literacy Eradication: 35, Food Security & Livelihood: 33, Protection: 30, WASH: 23, Health & Reproductive Health: 21, Nutrition: 9, and finally Shelter and CCCM: 7. All in all, ADO reached 6,695,412 beneficiaries towards the end of 2021.",,"<p>Abs Development Organization for woman and child (ADO) is a well-established national humanitarian, non-governmental and non-profit Organization. It is one of the premier organizations that has been operating in Yemen Since1996 adopting a strong needs-based approach in its work to reach the most vulnerable women, children, displaced, and host communities in deprived rural areas located on the coast of Tihama. Since it was established, ADO has always stood for multi-sectoral integrated response so strongly that it has won the confidence of most UN agencies and obtained several funds for its projects. ADO is distinguished for focusing on Women who represent the cornerstone of its interventions. ADO is also admired for it has a well-defined methodological approach that includes community participation attributed to its belief that is, change starts from the community itself.</p>
<p>Over 27 years, ADO has implemented more than 213 Development and Humanitarian programmes. They can be divided as follows: Women Empowerment &amp; Promoting Gender: 55, Education &amp; Women Literacy Eradication: 35, Food Security &amp; Livelihood: 33, Protection: 30, WASH: 23, Health &amp; Reproductive Health: 21, Nutrition: 9, and finally Shelter and CCCM: 7. All in all, ADO reached 6,695,412 beneficiaries towards the end of 2021.</p>
",Abs Development Organization,,,,,,,,,
2480,1,https://api.reliefweb.int/v1/sources/2480,2480,41f8ed1d-f531-40ab-a3d3-759e1e48e37f,Abt Associates,inactive,Abt Associates,http://www.abtassociates.com/,['job'],275,Other,"[{'href': 'https://api.reliefweb.int/v1/countries/254', 'id': 254, 'name': 'World', 'shortname': 'World', 'iso3': 'wld'}]",https://reliefweb.int/taxonomy/term/2480,https://reliefweb.int/organization/abt-associates,2024-12-18T18:00:37+00:00,1996-10-01T00:00:00+00:00,,,,Abt Associates Inc.,,,,,,,,,
2474,1,https://api.reliefweb.int/v1/sources/2474,2474,,Academy for Disaster Management Education Planning and Training,inactive,ADEPT,,['report'],270,Academic and Research Institution,"[{'href': 'https://api.reliefweb.int/v1/countries/119', 'id': 119, 'name': 'India', 'shortname': 'India', 'iso3': 'ind', 'location': {'lat': 22.76, 'lon': 79.28}}]",https://reliefweb.int/taxonomy/term/2474,https://reliefweb.int/organization/adept,2023-04-03T20:05:56+00:00,1996-10-01T00:00:00+00:00,,,,Academy for Disaster Management Education Planning and Training,,,,,,,,,
50637,1,https://api.reliefweb.int/v1/sources/50637,50637,7411a478-46e7-4512-97e6-f0c5b82e7a6a,Academy of the Ruhr-University Bochum,inactive,Academy of the Ruhr-University Bochum,https://www.akademie.rub.de/,"['job', 'training']",270,Academic and Research Institution,"[{'href': 'https://api.reliefweb.int/v1/countries/101', 'id': 101, 'name': 'Germany', 'shortname': 'Germany', 'iso3': 'deu', 'location': {'lat': 51.13, 'lon': 10.02}}]",https://reliefweb.int/taxonomy/term/50637,https://reliefweb.int/organization/academy-ruhr-university-bochum,2025-01-15T08:42:01+00:00,2021-03-18T13:14:00+00:00,,,,,,,,,,,,,
51998,1,https://api.reliefweb.int/v1/sources/51998,51998,69bdf00b-cd8a-4e34-b4f3-ee56c5ca98ec,Accept International,active,Accept International,https://accept-int.org/en/,"['job', 'report']",274,Non-governmental Organization,"[{'href': 'https://api.reliefweb.int/v1/countries/128', 'id': 128, 'name': 'Japan', 'shortname': 'Japan', 'iso3': 'jpn', 'location': {'lat': 36.39, 'lon': 138.59}}]",https://reliefweb.int/taxonomy/term/51998,https://reliefweb.int/organization/accept-international,2024-10-31T05:28:52+00:00,2024-05-10T14:05:11+00:00,"We conduct radicalization prevention programs towards individuals and areas with a high risk of radicalization, as well as deradicalization and reintegration programs towards individuals affiliated with violent extremist organizations (VEOs), widely mentioned as terrorist groups. By tackling violent extremism from the bottom-up, we aim to resolve terrorism and unending conflicts.",,"<p>We conduct radicalization prevention programs towards individuals and areas with a high risk of radicalization, as well as deradicalization and reintegration programs towards individuals affiliated with violent extremist organizations (VEOs), widely mentioned as terrorist groups. By tackling violent extremism from the bottom-up, we aim to resolve terrorism and unending conflicts.</p>
",,,,,,,,,,
51711,1,https://api.reliefweb.int/v1/sources/51711,51711,ab6bb888-ccee-4ec5-b832-db39c0b0c9f1,Acceso,inactive,Acceso,https://acceso.org/,['job'],274,Non-governmental Organization,"[{'href': 'https://api.reliefweb.int/v1/countries/245', 'id': 245, 'name': 'United States of America', 'shortname': 'USA', 'iso3': 'usa', 'location': {'lat': 39.38, 'lon': -97.92}}]",https://reliefweb.int/taxonomy/term/51711,https://reliefweb.int/organization/acceso,2024-07-03T08:42:01+00:00,2023-08-30T21:04:56+00:00,Acceso’s mission is to create fundamental and lasting positive economic change in the lives of rural smallholder farming families.,,"<p>Acceso’s mission is to create fundamental and lasting positive economic change in the lives of rural smallholder farming families.</p>
",,,,,,,,,,
51111,1,https://api.reliefweb.int/v1/sources/51111,51111,,Access Accountability,active,Access Accountability,https://accessaccountability.org/,"['report', 'training']",274,Non-governmental Organization,"[{'href': 'https://api.reliefweb.int/v1/countries/194', 'id': 194, 'name': 'Republic of Korea', 'shortname': 'Republic of Korea', 'iso3': 'kor', 'location': {'lat': 36.54, 'lon': 128.17}}]",https://reliefweb.int/taxonomy/term/51111,https://reliefweb.int/organization/access-accountability,2023-04-10T20:08:59+00:00,2022-03-24T10:52:39+00:00,"Access Accountability is an initiative of the Transitional Justice Working Group (TJWG) based in Seoul, South Korea.

Access Accountability arose from TJWG’s experience as a start-up NGO seeking resources and expertise to guide the development of our structure, projects and systems. We provide training and resources for human rights documentation groups globally by identifying areas of need and matching them with the expertise required to achieve their goals.

Our aim is to assist groups involved in monitoring and documenting human rights abuses in any region, but particularly those who may be looking ahead to a transitional justice process in their local context.",,"<p>Access Accountability is an initiative of the Transitional Justice Working Group (TJWG) based in Seoul, South Korea.</p>
<p>Access Accountability arose from TJWG’s experience as a start-up NGO seeking resources and expertise to guide the development of our structure, projects and systems. We provide training and resources for human rights documentation groups globally by identifying areas of need and matching them with the expertise required to achieve their goals.</p>
<p>Our aim is to assist groups involved in monitoring and documenting human rights abuses in any region, but particularly those who may be looking ahead to a transitional justice process in their local context.</p>
",,,,,,,,,,
583,1,https://api.reliefweb.int/v1/sources/583,583,,Access Aid International,inactive,AAI,,"['job', 'report', 'training']",274,Non-governmental Organization,"[{'href': 'https://api.reliefweb.int/v1/countries/25', 'id': 25, 'name': 'Australia', 'shortname': 'Australia', 'iso3': 'aus', 'location': {'lat': -25.73, 'lon': 134.49}}]",https://reliefweb.int/taxonomy/term/583,https://reliefweb.int/organization/aai,2023-11-09T19:42:29+00:00,1996-10-01T00:00:00+00:00,,,,Access Aid International,,,,,,,,,
50934,1,https://api.reliefweb.int/v1/sources/50934,50934,72d732cd-1a18-4aa5-8b2d-ddf52f210ea9,Access Center for Human Rights,active,ACHR,https://www.achrights.org/en/,"['job', 'report']",274,Non-governmental Organization,"[{'href': 'https://api.reliefweb.int/v1/countries/137', 'id': 137, 'name': 'Lebanon', 'shortname': 'Lebanon', 'iso3': 'lbn', 'location': {'lat': 33.92, 'lon': 35.89}}]",https://reliefweb.int/taxonomy/term/50934,https://reliefweb.int/organization/achr-0,2025-01-10T02:00:05+00:00,2021-11-15T15:04:49+00:00,"The Access Centre for Human Rights (ACHR) operates as a non-profit, non-governmental human rights organization. It is led and run by Syrian refugees who have professional backgrounds in law, human rights, and journalism and who were forced to seek asylum in Lebanon because of their pro-democracy activism in Syria. ACHR is dedicated to upholding the rule of law and fighting impunity. It maintains a non-religious, non-sectarian stance and remains independent of any political affiliations. ACHR defends the  communal and individual rights of refugees by investigating and highlighting the many violations of international law from which they suffer. ACHR argues for the voluntary, dignified and safe return of refugees to their countries of origin. It has been registered in Lebanon since 2017 and in France since 2020.",['https://reliefweb.int/organization/access-center-human-rights'],"<p>The Access Centre for Human Rights (ACHR) operates as a non-profit, non-governmental human rights organization. It is led and run by Syrian refugees who have professional backgrounds in law, human rights, and journalism and who were forced to seek asylum in Lebanon because of their pro-democracy activism in Syria. ACHR is dedicated to upholding the rule of law and fighting impunity. It maintains a non-religious, non-sectarian stance and remains independent of any political affiliations. ACHR defends the  communal and individual rights of refugees by investigating and highlighting the many violations of international law from which they suffer. ACHR argues for the voluntary, dignified and safe return of refugees to their countries of origin. It has been registered in Lebanon since 2017 and in France since 2020.</p>
",,,,,,,,,,
13904,1,https://api.reliefweb.int/v1/sources/13904,13904,d0038d46-ec9e-4330-b6b2-8af93501029f,Access Now,inactive,Access Now,https://www.accessnow.org/,['job'],274,Non-governmental Organization,"[{'href': 'https://api.reliefweb.int/v1/countries/245', 'id': 245, 'name': 'United States of America', 'shortname': 'USA', 'iso3': 'usa', 'location': {'lat': 39.38, 'lon': -97.92}}]",https://reliefweb.int/taxonomy/term/13904,https://reliefweb.int/organization/access-now,2025-04-02T08:42:01+00:00,2014-01-16T17:25:52+00:00,,,,Access Now,,,,,,,,,
50768,1,https://api.reliefweb.int/v1/sources/50768,50768,eb92f574-ebc7-4132-9d33-65cdf4c8396d,Access to Nutrition initiative,active,ATNi,https://accesstonutrition.org/,['job'],274,Non-governmental Organization,"[{'href': 'https://api.reliefweb.int/v1/countries/169', 'id': 169, 'name': 'Netherlands', 'shortname': 'Netherlands', 'iso3': 'nld', 'location': {'lat': 52.27, 'lon': 5.58}}]",https://reliefweb.int/taxonomy/term/50768,https://reliefweb.int/organization/atni,2024-11-11T16:55:10+00:00,2021-07-20T14:14:44+00:00,,,,,,,,,,,,,
47688,1,https://api.reliefweb.int/v1/sources/47688,47688,,Access to Seeds Foundation,inactive,Access to Seeds,https://www.accesstoseeds.org/,['report'],274,Non-governmental Organization,"[{'href': 'https://api.reliefweb.int/v1/countries/169', 'id': 169, 'name': 'Netherlands', 'shortname': 'Netherlands', 'iso3': 'nld', 'location': {'lat': 52.27, 'lon': 5.58}}]",https://reliefweb.int/taxonomy/term/47688,https://reliefweb.int/organization/access-seeds,2023-05-08T18:20:55+00:00,2019-03-04T10:46:47+00:00,"The Access to Seeds Index evaluates and compares seed companies according to their efforts to improve access to quality seeds of improved varieties for smallholder farmers. The Index seeks primarily to identify leadership and good practices, providing an evidence base for the discussion on where and how the seed industry can step up its efforts.

Private sector engagement is at the heart of the Sustainable Development Goals (SDGs) adopted by the United Nations in 2015. By creating a better understanding of the seed industry’s performance, the Index aims to contribute to the achievement of these goals.

Hunger is a daily reality for almost one billion people around the world. The global population is expected to grow by a further two billion in the coming decades, precisely in those regions that are currently considered food insecure. Improving access to seeds for farmers in those regions is key to meeting future food demands. This is where the seed industry can play a crucial role.

Based on how important stakeholders – farmers, governments, scientists, NGOs and the industry itself – view the role and responsibility of the seed industry, a methodology was developed with clearly defined criteria. After publication of each Index the methodology is reviewed and updated. Using this iterative approach, the Index aims to monitor progress over time.

The Access to Seeds Index is published by the Access to Seeds Foundation, an independent, non-profit organization based in The Netherlands. The Access to Seeds Foundation is an ally of the World Benchmarking Alliance.",,"<p>The Access to Seeds Index evaluates and compares seed companies according to their efforts to improve access to quality seeds of improved varieties for smallholder farmers. The Index seeks primarily to identify leadership and good practices, providing an evidence base for the discussion on where and how the seed industry can step up its efforts.</p>
<p>Private sector engagement is at the heart of the Sustainable Development Goals (SDGs) adopted by the United Nations in 2015. By creating a better understanding of the seed industry’s performance, the Index aims to contribute to the achievement of these goals.</p>
<p>Hunger is a daily reality for almost one billion people around the world. The global population is expected to grow by a further two billion in the coming decades, precisely in those regions that are currently considered food insecure. Improving access to seeds for farmers in those regions is key to meeting future food demands. This is where the seed industry can play a crucial role.</p>
<p>Based on how important stakeholders – farmers, governments, scientists, NGOs and the industry itself – view the role and responsibility of the seed industry, a methodology was developed with clearly defined criteria. After publication of each Index the methodology is reviewed and updated. Using this iterative approach, the Index aims to monitor progress over time.</p>
<p>The Access to Seeds Index is published by the Access to Seeds Foundation, an independent, non-profit organization based in The Netherlands. The Access to Seeds Foundation is an ally of the World Benchmarking Alliance.</p>
",,,,,,,,,,
2325,1,https://api.reliefweb.int/v1/sources/2325,2325,,Acción contra el Hambre España,active,Acción contra el Hambre,http://www.accioncontraelhambre.org,"['job', 'report', 'training']",274,Non-governmental Organization,"[{'href': 'https://api.reliefweb.int/v1/countries/218', 'id': 218, 'name': 'Spain', 'shortname': 'Spain', 'iso3': 'esp', 'location': {'lat': 40.3, 'lon': -3.28}}]",https://reliefweb.int/taxonomy/term/2325,https://reliefweb.int/organization/accion-contra-el-hambre,2024-03-06T10:01:06+00:00,1996-10-01T00:00:00+00:00,Por un mundo sin hambre. Nuestra fundación trabaja contra las consecuencias y las causas de la desnutrición en 50 países. Más de 7000 profesionales humanitarios compartimos esta visión.,['https://reliefweb.int/organization/acci-n-contra-el-hambre'],"<p>Por un mundo sin hambre. Nuestra fundación trabaja contra las consecuencias y las causas de la desnutrición en 50 países. Más de 7000 profesionales humanitarios compartimos esta visión.</p>
",Acción contra el Hambre,,,,,,,,Acción contra el Hambre España,
15344,1,https://api.reliefweb.int/v1/sources/15344,15344,8f5234b9-1f25-4dd5-8e8c-7d70a7f57a46,Accord Worldwide,inactive,Accord,https://www.accordemy.com,['job'],275,Other,"[{'href': 'https://api.reliefweb.int/v1/countries/245', 'id': 245, 'name': 'United States of America', 'shortname': 'USA', 'iso3': 'usa', 'location': {'lat': 39.38, 'lon': -97.92}}]",https://reliefweb.int/taxonomy/term/15344,https://reliefweb.int/organization/accord-0,2024-11-20T08:42:01+00:00,2014-09-23T09:57:21+00:00,,,,Accord Wordwide,673799,50,50,https://reliefweb.int/sites/default/files/images/sources/ba/4c/ba4c43e7-2b19-392f-b184-f59764ad5cb8.png,Accord Worldwide.png,image/png,1989,,
3145,1,https://api.reliefweb.int/v1/sources/3145,3145,,Acronym Institute,inactive,Acronym Institute,http://www.acronym.org.uk/,['report'],270,Academic and Research Institution,"[{'href': 'https://api.reliefweb.int/v1/countries/243', 'id': 243, 'name': 'United Kingdom of Great Britain and Northern Ireland', 'shortname': 'UK', 'iso3': 'gbr', 'location': {'lat': 52.58, 'lon': -1.43}}]",https://reliefweb.int/taxonomy/term/3145,https://reliefweb.int/organization/acronym-institute,2023-03-31T21:02:40+00:00,1996-10-01T00:00:00+00:00,"In accordance with our objectives, the Acronym Institute for Disarmament Diplomacy conducts research and disseminates ideas, analyses and strategies on: peace and human security; disarmament; arms control; non-proliferation; environmental sustainability; women’s security, rights and democratic participation; and international law and human rights, including international humanitarian law.  We organize and participate in meetings to promote disarmament and security, nonviolent solutions to conflicts and ways to reduce militarization and weapons build-ups.  We engage with policy-makers and opinion-formers and assist in the education of the public and elected representatives on debates, policies and negotiations on human, national and international peace and security, including the effects of weapons, security doctrines and disarmament.In accordance with our objectives, the Acronym Institute for Disarmament Diplomacy conducts research and disseminates ideas, analyses and strategies on: peace and human security; disarmament; arms control; non-proliferation; environmental sustainability; women’s security, rights and democratic participation; and international law and human rights, including international humanitarian law.  We organize and participate in meetings to promote disarmament and security, nonviolent solutions to conflicts and ways to reduce militarization and weapons build-ups.  We engage with policy-makers and opinion-formers and assist in the education of the public and elected representatives on debates, policies and negotiations on human, national and international peace and security, including the effects of weapons, security doctrines and disarmament.",,"<p>In accordance with our objectives, the Acronym Institute for Disarmament Diplomacy conducts research and disseminates ideas, analyses and strategies on: peace and human security; disarmament; arms control; non-proliferation; environmental sustainability; women’s security, rights and democratic participation; and international law and human rights, including international humanitarian law.  We organize and participate in meetings to promote disarmament and security, nonviolent solutions to conflicts and ways to reduce militarization and weapons build-ups.  We engage with policy-makers and opinion-formers and assist in the education of the public and elected representatives on debates, policies and negotiations on human, national and international peace and security, including the effects of weapons, security doctrines and disarmament.In accordance with our objectives, the Acronym Institute for Disarmament Diplomacy conducts research and disseminates ideas, analyses and strategies on: peace and human security; disarmament; arms control; non-proliferation; environmental sustainability; women’s security, rights and democratic participation; and international law and human rights, including international humanitarian law.  We organize and participate in meetings to promote disarmament and security, nonviolent solutions to conflicts and ways to reduce militarization and weapons build-ups.  We engage with policy-makers and opinion-formers and assist in the education of the public and elected representatives on debates, policies and negotiations on human, national and international peace and security, including the effects of weapons, security doctrines and disarmament.</p>
",Acronym Institute For Disarmament Diplomacy,,,,,,,,,
52222,1,https://api.reliefweb.int/v1/sources/52222,52222,b4c92479-1b30-490c-a9fe-ddcf956a00e2,Act Church of Sweden,active,Act CoS,https://www.svenskakyrkan.se/act,['job'],274,Non-governmental Organization,"[{'href': 'https://api.reliefweb.int/v1/countries/224', 'id': 224, 'name': 'Sweden', 'shortname': 'Sweden', 'iso3': 'swe', 'location': {'lat': 64.96, 'lon': 17.68}}]",https://reliefweb.int/taxonomy/term/52222,https://reliefweb.int/organization/act-cos,2025-04-17T08:22:40+00:00,2024-11-26T12:18:45+00:00,"Act Church of Sweden works with humanitarian response, long-term development, and global advocacy. Together with churches and partner organisations around the world, we fight against poverty, oppression, and injustice. Act stands for acting and for transforming faith into action while always focusing on people’s equal dignity and rights.",,"<p>Act Church of Sweden works with humanitarian response, long-term development, and global advocacy. Together with churches and partner organisations around the world, we fight against poverty, oppression, and injustice. Act stands for acting and for transforming faith into action while always focusing on people’s equal dignity and rights.</p>
",Act Church of Sweden,,,,,,,,,
8611,1,https://api.reliefweb.int/v1/sources/8611,8611,,Act for Peace,active,Act for Peace,http://www.actforpeace.org.au/,"['job', 'report']",274,Non-governmental Organization,"[{'href': 'https://api.reliefweb.int/v1/countries/25', 'id': 25, 'name': 'Australia', 'shortname': 'Australia', 'iso3': 'aus', 'location': {'lat': -25.73, 'lon': 134.49}}]",https://reliefweb.int/taxonomy/term/8611,https://reliefweb.int/organization/act-peace,2023-05-26T15:09:29+00:00,1996-10-01T00:00:00+00:00,"We were founded in 1948, by the then Australian Council for the World Council of Churches.

We set out to provide urgently needed aid to refugees and others suffering in Europe from the horrors of the Second World War. Leading this work was a Methodist minister from Victoria, Rev. Frank Byatt. His mission was to unify Australian Christians of all traditions to work together to put the word of the Gospel into action.

In 2008, our name changed to Act for Peace. Today, through projects with local partners, and advocacy with governments and others in power, we work to reduce forced displacement across Africa, the Middle East, Asia and the Pacific.",,"<p>We were founded in 1948, by the then Australian Council for the World Council of Churches.</p>
<p>We set out to provide urgently needed aid to refugees and others suffering in Europe from the horrors of the Second World War. Leading this work was a Methodist minister from Victoria, Rev. Frank Byatt. His mission was to unify Australian Christians of all traditions to work together to put the word of the Gospel into action.</p>
<p>In 2008, our name changed to Act for Peace. Today, through projects with local partners, and advocacy with governments and others in power, we work to reduce forced displacement across Africa, the Middle East, Asia and the Pacific.</p>
",Act for Peace,,,,,,,,,
3480,1,https://api.reliefweb.int/v1/sources/3480,3480,,Action Africa Help - International,active,AAH - I,http://www.actionafricahelp.org/,"['job', 'report']",274,Non-governmental Organization,"[{'href': 'https://api.reliefweb.int/v1/countries/131', 'id': 131, 'name': 'Kenya', 'shortname': 'Kenya', 'iso3': 'ken', 'location': {'lat': 0.53, 'lon': 37.86}}]",https://reliefweb.int/taxonomy/term/3480,https://reliefweb.int/organization/aah-i,2023-06-06T20:51:48+00:00,1996-10-01T00:00:00+00:00,"Action Africa Help International (AAH-I) is an African-led, Africa focused international non-governmental organisation that works with communities in Africa, particularly women, children and youth, to sustainably improve their quality of life. AAH-I woks as a facilitator with the most marginalized communities in Africa, supporting their self-reliance efforts so that they can empower themselves to become resilient and ensure that no one is left behind.

We target refugees, urban and rural poor and people living in hard to reach areas such as pastoralists.  We deliberately target women and girls because they are the most vulnerable among the vulnerable. We also target the youth because they hold promise and are the hope of the communities. AAH-I is using a graduation model that helps people at the very bottom of the social economic pyramid to see how by their own efforts they can empower themselves to rise and live dignified lives.",,"<p>Action Africa Help International (AAH-I) is an African-led, Africa focused international non-governmental organisation that works with communities in Africa, particularly women, children and youth, to sustainably improve their quality of life. AAH-I woks as a facilitator with the most marginalized communities in Africa, supporting their self-reliance efforts so that they can empower themselves to become resilient and ensure that no one is left behind.</p>
<p>We target refugees, urban and rural poor and people living in hard to reach areas such as pastoralists.  We deliberately target women and girls because they are the most vulnerable among the vulnerable. We also target the youth because they hold promise and are the hope of the communities. AAH-I is using a graduation model that helps people at the very bottom of the social economic pyramid to see how by their own efforts they can empower themselves to rise and live dignified lives.</p>
",,,,,,,,,,
51791,1,https://api.reliefweb.int/v1/sources/51791,51791,,Action Against Disasters Somalia,active,AADSOM,https://www.aadsom.org/,['report'],274,Non-governmental Organization,"[{'href': 'https://api.reliefweb.int/v1/countries/216', 'id': 216, 'name': 'Somalia', 'shortname': 'Somalia', 'iso3': 'som', 'location': {'lat': 5.79, 'lon': 47.33}}]",https://reliefweb.int/taxonomy/term/51791,https://reliefweb.int/organization/aadsom,2024-03-02T18:50:17+00:00,2023-11-02T08:43:18+00:00,"AADSOM is a national, non-for-profit humanitarian organization that is committed to saving lives, alleviating human suffering, and maintaining dignity in the face of man-made crises and natural disasters in Somalia. AADSOM was established in 2008 by a group of local professionals with a cumulative experience of over 20 years in the fields of humanitarian aid and development.",,"<p>AADSOM is a national, non-for-profit humanitarian organization that is committed to saving lives, alleviating human suffering, and maintaining dignity in the face of man-made crises and natural disasters in Somalia. AADSOM was established in 2008 by a group of local professionals with a cumulative experience of over 20 years in the fields of humanitarian aid and development.</p>
",,,,,,,,,,
1970,1,https://api.reliefweb.int/v1/sources/1970,1970,88a238b3-52c4-4f0f-9025-d27faae0a204,Action Against Hunger,active,Action Against Hunger,https://www.actionagainsthunger.org/,"['job', 'report', 'training']",274,Non-governmental Organization,"[{'href': 'https://api.reliefweb.int/v1/countries/245', 'id': 245, 'name': 'United States of America', 'shortname': 'USA', 'iso3': 'usa', 'location': {'lat': 39.38, 'lon': -97.92}}]",https://reliefweb.int/taxonomy/term/1970,https://reliefweb.int/organization/action-against-hunger,2025-04-28T19:18:13+00:00,1996-10-01T00:00:00+00:00,"Action Against Hunger is a global humanitarian organization that takes decisive action against the causes and effects of hunger.

Our mission is to save the lives of children and their families. We are there for them before and after disaster strikes. We enable people to provide for themselves, see their children grow up strong, and for whole communities to prosper. We constantly search for more effective solutions, while sharing our knowledge and expertise with the world. We push for long-term change.",['https://reliefweb.int/organization/action-against-hunger-usa'],"<p>Action Against Hunger is a global humanitarian organization that takes decisive action against the causes and effects of hunger.</p>
<p>Our mission is to save the lives of children and their families. We are there for them before and after disaster strikes. We enable people to provide for themselves, see their children grow up strong, and for whole communities to prosper. We constantly search for more effective solutions, while sharing our knowledge and expertise with the world. We push for long-term change.</p>
",Action Against Hunger,739864,1000,1000,https://reliefweb.int/sites/default/files/images/sources/39/61/3961eb55-a2ca-3fa8-96b3-6841cfdcd434.png,Symbol_Col_RGB_SQ_PNG.png,image/png,27462,Acción contra el Hambre (Estados Unidos),
4292,1,https://api.reliefweb.int/v1/sources/4292,4292,78a58351-2e97-491e-8838-385c9459db38,Action Against Hunger Canada,inactive,Action Against Hunger Canada,http://www.actioncontrelafaim.ca/,"['job', 'training']",274,Non-governmental Organization,"[{'href': 'https://api.reliefweb.int/v1/countries/50', 'id': 50, 'name': 'Canada', 'shortname': 'Canada', 'iso3': 'can', 'location': {'lat': 59.59, 'lon': -105.75}}]",https://reliefweb.int/taxonomy/term/4292,https://reliefweb.int/organization/action-against-hunger-canada,2025-03-21T19:48:37+00:00,1996-10-01T00:00:00+00:00,"Action Against Hunger Canada / Action contre la Faim is an international humanitarian organization that fights hunger and its root causes worldwide.

With over 40 years of experience in conflict zones, natural disasters and response to food crises, Action Against Hunger is one of the most important international organizations specialized in addressing hunger and its underlying causes.

In 2020, thanks to your support, Action Against Hunger worked in over 45 different countries around the world with more than 7,500 employees and volunteers helping 25 million people in need.",,"<p>Action Against Hunger Canada / Action contre la Faim is an international humanitarian organization that fights hunger and its root causes worldwide.</p>
<p>With over 40 years of experience in conflict zones, natural disasters and response to food crises, Action Against Hunger is one of the most important international organizations specialized in addressing hunger and its underlying causes.</p>
<p>In 2020, thanks to your support, Action Against Hunger worked in over 45 different countries around the world with more than 7,500 employees and volunteers helping 25 million people in need.</p>
",,,,,,,,,,
