iso3,country_entity,amount,date,country,region_code,region_name,sub_region_code,sub_region_name,intermediate_region_code,intermediate_region_name,m49_code,iso_alpha2_code,is_LDC,is_LLDC,is_SIDS,is_G77,is_EU,is_G20,is_AU,is_P5,is_UN_member,is_OECD,world_bank_income_group,world_bank_lending_category,UN_regional_group,oecd_is_fragile,worldbank_fragility,worldbank_is_fragile,has_rc,has_mco,has_unsdg_framework
LBR,Liberia,980748,2020,Liberia,002,Africa,202,Sub-Saharan Africa,011,Western Africa,430,LR,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,Low income,IDA,African States,TRUE,NA,FALSE,TRUE,FALSE,TRUE
LBR,Liberia,1542742,2021,Liberia,002,Africa,202,Sub-Saharan Africa,011,Western Africa,430,LR,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,Low income,IDA,African States,TRUE,NA,FALSE,TRUE,FALSE,TRUE
LBR,Liberia,1889912,2022,Liberia,002,Africa,202,Sub-Saharan Africa,011,Western Africa,430,LR,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,Low income,IDA,African States,TRUE,NA,FALSE,TRUE,FALSE,TRUE
LBR,Liberia,1835797,2023,Liberia,002,Africa,202,Sub-Saharan Africa,011,Western Africa,430,LR,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,Low income,IDA,African States,TRUE,NA,FALSE,TRUE,FALSE,TRUE
LBR,Liberia,1703910,2024,Liberia,002,Africa,202,Sub-Saharan Africa,011,Western Africa,430,LR,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,Low income,IDA,African States,TRUE,NA,FALSE,TRUE,FALSE,TRUE
LBR,Liberia,986846,2025,Liberia,002,Africa,202,Sub-Saharan Africa,011,Western Africa,430,LR,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,Low income,IDA,African States,TRUE,NA,FALSE,TRUE,FALSE,TRUE
LBY,Libya,517931,2019,Libya,002,Africa,015,Northern Africa,NA,NA,434,LY,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,Upper middle income,IBRD,African States,TRUE,Institutional and Social Fragility,TRUE,TRUE,FALSE,TRUE
LBY,Libya,536399,2020,Libya,002,Africa,015,Northern Africa,NA,NA,434,LY,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,Upper middle income,IBRD,African States,TRUE,Institutional and Social Fragility,TRUE,TRUE,FALSE,TRUE
LBY,Libya,921818,2021,Libya,002,Africa,015,Northern Africa,NA,NA,434,LY,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,Upper middle income,IBRD,African States,TRUE,Institutional and Social Fragility,TRUE,TRUE,FALSE,TRUE
LBY,Libya,982174,2022,Libya,002,Africa,015,Northern Africa,NA,NA,434,LY,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,Upper middle income,IBRD,African States,TRUE,Institutional and Social Fragility,TRUE,TRUE,FALSE,TRUE
LBY,Libya,852557,2023,Libya,002,Africa,015,Northern Africa,NA,NA,434,LY,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,Upper middle income,IBRD,African States,TRUE,Institutional and Social Fragility,TRUE,TRUE,FALSE,TRUE
LBY,Libya,1149090,2024,Libya,002,Africa,015,Northern Africa,NA,NA,434,LY,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,Upper middle income,IBRD,African States,TRUE,Institutional and Social Fragility,TRUE,TRUE,FALSE,TRUE
LBY,Libya,645670,2025,Libya,002,Africa,015,Northern Africa,NA,NA,434,LY,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,Upper middle income,IBRD,African States,TRUE,Institutional and Social Fragility,TRUE,TRUE,FALSE,TRUE
MDG,Madagascar,807863,2019,Madagascar,002,Africa,202,Sub-Saharan Africa,014,Eastern Africa,450,MG,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,Low income,IDA,African States,TRUE,NA,FALSE,TRUE,FALSE,TRUE
MDG,Madagascar,1093616,2020,Madagascar,002,Africa,202,Sub-Saharan Africa,014,Eastern Africa,450,MG,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,Low income,IDA,African States,TRUE,NA,FALSE,TRUE,FALSE,TRUE
MDG,Madagascar,1136667,2021,Madagascar,002,Africa,202,Sub-Saharan Africa,014,Eastern Africa,450,MG,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,Low income,IDA,African States,TRUE,NA,FALSE,TRUE,FALSE,TRUE
MDG,Madagascar,1359743,2022,Madagascar,002,Africa,202,Sub-Saharan Africa,014,Eastern Africa,450,MG,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,Low income,IDA,African States,TRUE,NA,FALSE,TRUE,FALSE,TRUE
MDG,Madagascar,1101894,2023,Madagascar,002,Africa,202,Sub-Saharan Africa,014,Eastern Africa,450,MG,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,Low income,IDA,African States,TRUE,NA,FALSE,TRUE,FALSE,TRUE
MDG,Madagascar,1056880,2024,Madagascar,002,Africa,202,Sub-Saharan Africa,014,Eastern Africa,450,MG,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,Low income,IDA,African States,TRUE,NA,FALSE,TRUE,FALSE,TRUE
MDG,Madagascar,521054,2025,Madagascar,002,Africa,202,Sub-Saharan Africa,014,Eastern Africa,450,MG,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,Low income,IDA,African States,TRUE,NA,FALSE,TRUE,FALSE,TRUE
MWI,Malawi,1033883,2019,Malawi,002,Africa,202,Sub-Saharan Africa,014,Eastern Africa,454,MW,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,Low income,IDA,African States,TRUE,NA,FALSE,TRUE,FALSE,TRUE
MWI,Malawi,1258606,2020,Malawi,002,Africa,202,Sub-Saharan Africa,014,Eastern Africa,454,MW,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,Low income,IDA,African States,TRUE,NA,FALSE,TRUE,FALSE,TRUE
MWI,Malawi,1188822,2021,Malawi,002,Africa,202,Sub-Saharan Africa,014,Eastern Africa,454,MW,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,Low income,IDA,African States,TRUE,NA,FALSE,TRUE,FALSE,TRUE
MWI,Malawi,1132336,2022,Malawi,002,Africa,202,Sub-Saharan Africa,014,Eastern Africa,454,MW,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,Low income,IDA,African States,TRUE,NA,FALSE,TRUE,FALSE,TRUE
MWI,Malawi,1207195,2023,Malawi,002,Africa,202,Sub-Saharan Africa,014,Eastern Africa,454,MW,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,Low income,IDA,African States,TRUE,NA,FALSE,TRUE,FALSE,TRUE
MWI,Malawi,1193996,2024,Malawi,002,Africa,202,Sub-Saharan Africa,014,Eastern Africa,454,MW,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,Low income,IDA,African States,TRUE,NA,FALSE,TRUE,FALSE,TRUE
MWI,Malawi,712755,2025,Malawi,002,Africa,202,Sub-Saharan Africa,014,Eastern Africa,454,MW,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,Low income,IDA,African States,TRUE,NA,FALSE,TRUE,FALSE,TRUE
MYS,Malaysia,979129,2019,Malaysia,142,Asia,035,South-eastern Asia,NA,NA,458,MY,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Upper middle income,IBRD,Asia-Pacific States,FALSE,NA,FALSE,TRUE,TRUE,TRUE
MYS,Malaysia,930020,2020,Malaysia,142,Asia,035,South-eastern Asia,NA,NA,458,MY,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Upper middle income,IBRD,Asia-Pacific States,FALSE,NA,FALSE,TRUE,TRUE,TRUE
MYS,Malaysia,1085524,2021,Malaysia,142,Asia,035,South-eastern Asia,NA,NA,458,MY,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Upper middle income,IBRD,Asia-Pacific States,FALSE,NA,FALSE,TRUE,TRUE,TRUE
MYS,Malaysia,1046758,2022,Malaysia,142,Asia,035,South-eastern Asia,NA,NA,458,MY,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Upper middle income,IBRD,Asia-Pacific States,FALSE,NA,FALSE,TRUE,TRUE,TRUE
MYS,Malaysia,1024760,2023,Malaysia,142,Asia,035,South-eastern Asia,NA,NA,458,MY,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Upper middle income,IBRD,Asia-Pacific States,FALSE,NA,FALSE,TRUE,TRUE,TRUE
MYS,Malaysia,1075884,2024,Malaysia,142,Asia,035,South-eastern Asia,NA,NA,458,MY,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Upper middle income,IBRD,Asia-Pacific States,FALSE,NA,FALSE,TRUE,TRUE,TRUE
MYS,Malaysia,577271,2025,Malaysia,142,Asia,035,South-eastern Asia,NA,NA,458,MY,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Upper middle income,IBRD,Asia-Pacific States,FALSE,NA,FALSE,TRUE,TRUE,TRUE
MDV,Maldives,506235,2019,Maldives,142,Asia,034,Southern Asia,NA,NA,462,MV,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Upper middle income,IDA,Asia-Pacific States,FALSE,NA,FALSE,TRUE,FALSE,TRUE
MDV,Maldives,887396,2020,Maldives,142,Asia,034,Southern Asia,NA,NA,462,MV,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Upper middle income,IDA,Asia-Pacific States,FALSE,NA,FALSE,TRUE,FALSE,TRUE
MDV,Maldives,1070008,2021,Maldives,142,Asia,034,Southern Asia,NA,NA,462,MV,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Upper middle income,IDA,Asia-Pacific States,FALSE,NA,FALSE,TRUE,FALSE,TRUE
MDV,Maldives,1168925,2022,Maldives,142,Asia,034,Southern Asia,NA,NA,462,MV,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Upper middle income,IDA,Asia-Pacific States,FALSE,NA,FALSE,TRUE,FALSE,TRUE
MDV,Maldives,959910,2023,Maldives,142,Asia,034,Southern Asia,NA,NA,462,MV,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Upper middle income,IDA,Asia-Pacific States,FALSE,NA,FALSE,TRUE,FALSE,TRUE
MDV,Maldives,676411,2024,Maldives,142,Asia,034,Southern Asia,NA,NA,462,MV,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Upper middle income,IDA,Asia-Pacific States,FALSE,NA,FALSE,TRUE,FALSE,TRUE
MDV,Maldives,499964,2025,Maldives,142,Asia,034,Southern Asia,NA,NA,462,MV,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Upper middle income,IDA,Asia-Pacific States,FALSE,NA,FALSE,TRUE,FALSE,TRUE
MLI,Mali,911969,2019,Mali,002,Africa,202,Sub-Saharan Africa,011,Western Africa,466,ML,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,Low income,IDA,African States,TRUE,Conflict,TRUE,TRUE,FALSE,TRUE
MLI,Mali,1205236,2020,Mali,002,Africa,202,Sub-Saharan Africa,011,Western Africa,466,ML,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,Low income,IDA,African States,TRUE,Conflict,TRUE,TRUE,FALSE,TRUE
MLI,Mali,1066364,2021,Mali,002,Africa,202,Sub-Saharan Africa,011,Western Africa,466,ML,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,Low income,IDA,African States,TRUE,Conflict,TRUE,TRUE,FALSE,TRUE
MLI,Mali,1102914,2022,Mali,002,Africa,202,Sub-Saharan Africa,011,Western Africa,466,ML,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,Low income,IDA,African States,TRUE,Conflict,TRUE,TRUE,FALSE,TRUE
MLI,Mali,1154388,2023,Mali,002,Africa,202,Sub-Saharan Africa,011,Western Africa,466,ML,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,Low income,IDA,African States,TRUE,Conflict,TRUE,TRUE,FALSE,TRUE
MLI,Mali,1410529,2024,Mali,002,Africa,202,Sub-Saharan Africa,011,Western Africa,466,ML,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,Low income,IDA,African States,TRUE,Conflict,TRUE,TRUE,FALSE,TRUE
MLI,Mali,1094629,2025,Mali,002,Africa,202,Sub-Saharan Africa,011,Western Africa,466,ML,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,Low income,IDA,African States,TRUE,Conflict,TRUE,TRUE,FALSE,TRUE
MRT,Mauritania,752826,2019,Mauritania,002,Africa,202,Sub-Saharan Africa,011,Western Africa,478,MR,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,Lower middle income,IDA,African States,TRUE,NA,FALSE,TRUE,FALSE,TRUE
MRT,Mauritania,1103068,2020,Mauritania,002,Africa,202,Sub-Saharan Africa,011,Western Africa,478,MR,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,Lower middle income,IDA,African States,TRUE,NA,FALSE,TRUE,FALSE,TRUE
MRT,Mauritania,1118578,2021,Mauritania,002,Africa,202,Sub-Saharan Africa,011,Western Africa,478,MR,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,Lower middle income,IDA,African States,TRUE,NA,FALSE,TRUE,FALSE,TRUE
MRT,Mauritania,958006,2022,Mauritania,002,Africa,202,Sub-Saharan Africa,011,Western Africa,478,MR,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,Lower middle income,IDA,African States,TRUE,NA,FALSE,TRUE,FALSE,TRUE
MRT,Mauritania,903335,2023,Mauritania,002,Africa,202,Sub-Saharan Africa,011,Western Africa,478,MR,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,Lower middle income,IDA,African States,TRUE,NA,FALSE,TRUE,FALSE,TRUE
MRT,Mauritania,716616,2024,Mauritania,002,Africa,202,Sub-Saharan Africa,011,Western Africa,478,MR,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,Lower middle income,IDA,African States,TRUE,NA,FALSE,TRUE,FALSE,TRUE
MRT,Mauritania,595038,2025,Mauritania,002,Africa,202,Sub-Saharan Africa,011,Western Africa,478,MR,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,Lower middle income,IDA,African States,TRUE,NA,FALSE,TRUE,FALSE,TRUE
MUS,Mauritius,943321,2019,Mauritius,002,Africa,202,Sub-Saharan Africa,014,Eastern Africa,480,MU,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,Upper middle income,IBRD,African States,FALSE,NA,FALSE,TRUE,TRUE,TRUE
MUS,Mauritius,1612263,2020,Mauritius,002,Africa,202,Sub-Saharan Africa,014,Eastern Africa,480,MU,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,Upper middle income,IBRD,African States,FALSE,NA,FALSE,TRUE,TRUE,TRUE
MUS,Mauritius,1477938,2021,Mauritius,002,Africa,202,Sub-Saharan Africa,014,Eastern Africa,480,MU,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,Upper middle income,IBRD,African States,FALSE,NA,FALSE,TRUE,TRUE,TRUE
MUS,Mauritius,1660006,2022,Mauritius,002,Africa,202,Sub-Saharan Africa,014,Eastern Africa,480,MU,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,Upper middle income,IBRD,African States,FALSE,NA,FALSE,TRUE,TRUE,TRUE
MUS,Mauritius,1488715,2023,Mauritius,002,Africa,202,Sub-Saharan Africa,014,Eastern Africa,480,MU,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,Upper middle income,IBRD,African States,FALSE,NA,FALSE,TRUE,TRUE,TRUE
MUS,Mauritius,1287758,2024,Mauritius,002,Africa,202,Sub-Saharan Africa,014,Eastern Africa,480,MU,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,Upper middle income,IBRD,African States,FALSE,NA,FALSE,TRUE,TRUE,TRUE
MUS,Mauritius,805401,2025,Mauritius,002,Africa,202,Sub-Saharan Africa,014,Eastern Africa,480,MU,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,Upper middle income,IBRD,African States,FALSE,NA,FALSE,TRUE,TRUE,TRUE
MEX,Mexico,1217210,2019,Mexico,019,Americas,419,Latin America and the Caribbean,013,Central America,484,MX,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,Upper middle income,IBRD,Latin American and Caribbean States,FALSE,NA,FALSE,TRUE,FALSE,TRUE
MEX,Mexico,1009304,2020,Mexico,019,Americas,419,Latin America and the Caribbean,013,Central America,484,MX,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,Upper middle income,IBRD,Latin American and Caribbean States,FALSE,NA,FALSE,TRUE,FALSE,TRUE
MEX,Mexico,1163377,2021,Mexico,019,Americas,419,Latin America and the Caribbean,013,Central America,484,MX,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,Upper middle income,IBRD,Latin American and Caribbean States,FALSE,NA,FALSE,TRUE,FALSE,TRUE
MEX,Mexico,1207316,2022,Mexico,019,Americas,419,Latin America and the Caribbean,013,Central America,484,MX,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,Upper middle income,IBRD,Latin American and Caribbean States,FALSE,NA,FALSE,TRUE,FALSE,TRUE
MEX,Mexico,1429802,2023,Mexico,019,Americas,419,Latin America and the Caribbean,013,Central America,484,MX,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,Upper middle income,IBRD,Latin American and Caribbean States,FALSE,NA,FALSE,TRUE,FALSE,TRUE
MEX,Mexico,1426788,2024,Mexico,019,Americas,419,Latin America and the Caribbean,013,Central America,484,MX,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,Upper middle income,IBRD,Latin American and Caribbean States,FALSE,NA,FALSE,TRUE,FALSE,TRUE
MEX,Mexico,945743,2025,Mexico,019,Americas,419,Latin America and the Caribbean,013,Central America,484,MX,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,Upper middle income,IBRD,Latin American and Caribbean States,FALSE,NA,FALSE,TRUE,FALSE,TRUE
MDA,"Moldova, Republic of",549533,2019,Republic of Moldova,150,Europe,151,Eastern Europe,NA,NA,498,MD,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Upper middle income,IBRD,Eastern European States,FALSE,NA,FALSE,TRUE,FALSE,TRUE
MDA,"Moldova, Republic of",977856,2020,Republic of Moldova,150,Europe,151,Eastern Europe,NA,NA,498,MD,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Upper middle income,IBRD,Eastern European States,FALSE,NA,FALSE,TRUE,FALSE,TRUE
MDA,"Moldova, Republic of",986384,2021,Republic of Moldova,150,Europe,151,Eastern Europe,NA,NA,498,MD,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Upper middle income,IBRD,Eastern European States,FALSE,NA,FALSE,TRUE,FALSE,TRUE
MDA,"Moldova, Republic of",1080585,2022,Republic of Moldova,150,Europe,151,Eastern Europe,NA,NA,498,MD,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Upper middle income,IBRD,Eastern European States,FALSE,NA,FALSE,TRUE,FALSE,TRUE
MDA,"Moldova, Republic of",1087228,2023,Republic of Moldova,150,Europe,151,Eastern Europe,NA,NA,498,MD,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Upper middle income,IBRD,Eastern European States,FALSE,NA,FALSE,TRUE,FALSE,TRUE
MDA,"Moldova, Republic of",1136825,2024,Republic of Moldova,150,Europe,151,Eastern Europe,NA,NA,498,MD,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Upper middle income,IBRD,Eastern European States,FALSE,NA,FALSE,TRUE,FALSE,TRUE
MDA,"Moldova, Republic of",685012,2025,Republic of Moldova,150,Europe,151,Eastern Europe,NA,NA,498,MD,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Upper middle income,IBRD,Eastern European States,FALSE,NA,FALSE,TRUE,FALSE,TRUE
MNG,Mongolia,592549,2019,Mongolia,142,Asia,030,Eastern Asia,NA,NA,496,MN,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Upper middle income,IBRD,Asia-Pacific States,FALSE,NA,FALSE,TRUE,FALSE,TRUE
MNG,Mongolia,1030078,2020,Mongolia,142,Asia,030,Eastern Asia,NA,NA,496,MN,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Upper middle income,IBRD,Asia-Pacific States,FALSE,NA,FALSE,TRUE,FALSE,TRUE
MNG,Mongolia,1366296,2021,Mongolia,142,Asia,030,Eastern Asia,NA,NA,496,MN,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Upper middle income,IBRD,Asia-Pacific States,FALSE,NA,FALSE,TRUE,FALSE,TRUE
MNG,Mongolia,1194100,2022,Mongolia,142,Asia,030,Eastern Asia,NA,NA,496,MN,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Upper middle income,IBRD,Asia-Pacific States,FALSE,NA,FALSE,TRUE,FALSE,TRUE
MNG,Mongolia,1004531,2023,Mongolia,142,Asia,030,Eastern Asia,NA,NA,496,MN,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Upper middle income,IBRD,Asia-Pacific States,FALSE,NA,FALSE,TRUE,FALSE,TRUE
MNG,Mongolia,1216198,2024,Mongolia,142,Asia,030,Eastern Asia,NA,NA,496,MN,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Upper middle income,IBRD,Asia-Pacific States,FALSE,NA,FALSE,TRUE,FALSE,TRUE
MNG,Mongolia,773982,2025,Mongolia,142,Asia,030,Eastern Asia,NA,NA,496,MN,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Upper middle income,IBRD,Asia-Pacific States,FALSE,NA,FALSE,TRUE,FALSE,TRUE
MNE,Montenegro,744384,2019,Montenegro,150,Europe,039,Southern Europe,NA,NA,499,ME,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Upper middle income,IBRD,Eastern European States,FALSE,NA,FALSE,TRUE,FALSE,TRUE
MNE,Montenegro,935862,2020,Montenegro,150,Europe,039,Southern Europe,NA,NA,499,ME,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Upper middle income,IBRD,Eastern European States,FALSE,NA,FALSE,TRUE,FALSE,TRUE
MNE,Montenegro,963670,2021,Montenegro,150,Europe,039,Southern Europe,NA,NA,499,ME,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Upper middle income,IBRD,Eastern European States,FALSE,NA,FALSE,TRUE,FALSE,TRUE
MNE,Montenegro,958833,2022,Montenegro,150,Europe,039,Southern Europe,NA,NA,499,ME,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Upper middle income,IBRD,Eastern European States,FALSE,NA,FALSE,TRUE,FALSE,TRUE
MNE,Montenegro,1035708,2023,Montenegro,150,Europe,039,Southern Europe,NA,NA,499,ME,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Upper middle income,IBRD,Eastern European States,FALSE,NA,FALSE,TRUE,FALSE,TRUE
MNE,Montenegro,875470,2024,Montenegro,150,Europe,039,Southern Europe,NA,NA,499,ME,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Upper middle income,IBRD,Eastern European States,FALSE,NA,FALSE,TRUE,FALSE,TRUE
MNE,Montenegro,749401,2025,Montenegro,150,Europe,039,Southern Europe,NA,NA,499,ME,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Upper middle income,IBRD,Eastern European States,FALSE,NA,FALSE,TRUE,FALSE,TRUE
MAR,Morocco,1004574,2019,Morocco,002,Africa,015,Northern Africa,NA,NA,504,MA,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,Lower middle income,IBRD,African States,FALSE,NA,FALSE,TRUE,FALSE,TRUE
MAR,Morocco,902858,2020,Morocco,002,Africa,015,Northern Africa,NA,NA,504,MA,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,Lower middle income,IBRD,African States,FALSE,NA,FALSE,TRUE,FALSE,TRUE
MAR,Morocco,1317994,2021,Morocco,002,Africa,015,Northern Africa,NA,NA,504,MA,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,Lower middle income,IBRD,African States,FALSE,NA,FALSE,TRUE,FALSE,TRUE
