id,amountUSD,fullParkedAmountUSD,budgetYear,childFlowIds,contributionType,createdAt,date,decisionDate,description,grandBargainEarmarkingType,exchangeRate,firstReportedDate,flowType,keywords,newMoney,originalAmount,originalCurrency,method,parentFlowId,status,updatedAt,versionId,sourceObjects,destinationObjects,boundary,onBoundary,reportDetails,refCode
334282,3125000,,2024,,financial,2025-03-06T02:25:52.075Z,2025-03-04T00:00:00Z,2024-12-10T00:00:00Z,Germany Contribution to South Sudan Humanitarian Fund (SSHF) 2025,['softly earmarked'],0.96,2024-12-18T00:00:00Z,Standard,,True,3000000.0,EUR,Traditional aid,,paid,2025-03-06T06:01:13.607Z,3,"[{'type': 'Organization', 'id': '4306', 'name': 'Germany, Government of', 'behavior': 'single', 'organizationTypes': ['Governments'], 'organizationSubTypes': ['National Governments'], 'organizationLevels': ['National and Sub-National State Actors']}, {'type': 'Location', 'id': '83', 'name': 'Germany', 'behavior': 'single'}, {'type': 'UsageYear', 'id': '45', 'name': '2024', 'behavior': 'single'}]","[{'type': 'Plan', 'id': '1223', 'name': 'South Sudan Humanitarian Needs and Response Plan 2025', 'behavior': 'single'}, {'type': 'Organization', 'id': '7656', 'name': 'South Sudan Humanitarian Fund', 'behavior': 'single', 'organizationTypes': ['Pooled Funds'], 'organizationSubTypes': ['Country-based UN Pooled Funds'], 'organizationLevels': ['Pooled Funds']}, {'type': 'Location', 'id': '211', 'name': 'South Sudan', 'behavior': 'single'}, {'type': 'UsageYear', 'id': '46', 'name': '2025', 'behavior': 'single'}]",incoming,single,"[{'sourceType': 'Primary', 'organization': 'Office for the Coordination of Humanitarian Affairs', 'reportChannel': 'From OCT-CBPF', 'date': '2025-03-06T00:00:00.000Z'}]",OCT/DEU/2025/77388/OCHA(CBPF-OCHA)/SSD/84149 AFR/SSD/OCHA/2023/01
334283,1041667,,2024,,financial,2025-03-06T02:25:52.167Z,2025-03-04T00:00:00Z,2024-12-10T00:00:00Z,Germany Contribution to DRC Humanitarian Fund (DRC_HF) 2025,['softly earmarked'],0.96,2024-12-18T00:00:00Z,Standard,,True,1000000.0,EUR,Traditional aid,,paid,2025-03-06T06:00:49.761Z,3,"[{'type': 'Organization', 'id': '4306', 'name': 'Germany, Government of', 'behavior': 'single', 'organizationTypes': ['Governments'], 'organizationSubTypes': ['National Governments'], 'organizationLevels': ['National and Sub-National State Actors']}, {'type': 'Location', 'id': '83', 'name': 'Germany', 'behavior': 'single'}, {'type': 'UsageYear', 'id': '45', 'name': '2024', 'behavior': 'single'}]","[{'type': 'Plan', 'id': '1261', 'name': 'République Démocratique du Congo Besoins Humanitaires et Plan de Réponse 2025', 'behavior': 'single'}, {'type': 'Organization', 'id': '7654', 'name': 'Democratic Republic of the Congo Humanitarian Fund', 'behavior': 'single', 'organizationTypes': ['Pooled Funds'], 'organizationSubTypes': ['Country-based UN Pooled Funds'], 'organizationLevels': ['Pooled Funds']}, {'type': 'Location', 'id': '52', 'name': 'Democratic Republic of the Congo', 'behavior': 'single'}, {'type': 'UsageYear', 'id': '46', 'name': '2025', 'behavior': 'single'}]",incoming,single,"[{'sourceType': 'Primary', 'organization': 'Office for the Coordination of Humanitarian Affairs', 'reportChannel': 'From OCT-CBPF', 'date': '2025-03-06T00:00:00.000Z'}]",OCT/DEU/2025/77389/OCHA(CBPF-OCHA)/COD/84150 AFR/COD/OCHA/2023/01
334284,1041667,,2024,,financial,2025-03-06T02:25:52.254Z,2025-03-04T00:00:00Z,2024-12-10T00:00:00Z,"Germany Contribution to Chad, Regionally HF (West Central Africa) (TD_RHPF) 2025",['softly earmarked'],0.96,2024-12-18T00:00:00Z,Standard,,True,1000000.0,EUR,Traditional aid,,paid,2025-03-06T06:02:30.596Z,6,"[{'type': 'Organization', 'id': '4306', 'name': 'Germany, Government of', 'behavior': 'single', 'organizationTypes': ['Governments'], 'organizationSubTypes': ['National Governments'], 'organizationLevels': ['National and Sub-National State Actors']}, {'type': 'Location', 'id': '83', 'name': 'Germany', 'behavior': 'single'}, {'type': 'UsageYear', 'id': '45', 'name': '2024', 'behavior': 'single'}]","[{'type': 'Organization', 'id': '14468', 'name': 'Chad (West, Central Africa HF)', 'behavior': 'single', 'organizationTypes': ['Pooled Funds'], 'organizationSubTypes': ['Regional UN Pooled Funds'], 'organizationLevels': ['Pooled Funds']}, {'type': 'Location', 'id': '25928040', 'name': 'Region - West and Central Africa', 'behavior': 'single'}, {'type': 'UsageYear', 'id': '46', 'name': '2025', 'behavior': 'single'}]",incoming,single,"[{'sourceType': 'Primary', 'organization': 'Office for the Coordination of Humanitarian Affairs', 'reportChannel': 'From OCT-CBPF', 'date': '2025-03-06T00:00:00.000Z'}]",OCT/DEU/2025/77390/OCHA(CBPF-OCHA)/TCD/84151 SAH/SAH/OCHA/2021/04
334297,0,,2025,"[334298, 334318, 334307]",financial,2024-12-18T02:30:29.999Z,2024-12-16T00:00:00Z,2024-12-16T00:00:00Z,Stärkung des Grand Bargain-Sekretariats,,1.0,2024-12-17T00:00:00Z,Parked,['Multiyear'],True,0.0,EUR,Traditional aid,,commitment,2024-12-24T09:02:09.917Z,1,"[{'type': 'Organization', 'id': '4306', 'name': 'Germany, Government of', 'behavior': 'single', 'organizationTypes': ['Governments'], 'organizationSubTypes': ['National Governments'], 'organizationLevels': ['National and Sub-National State Actors']}, {'type': 'Location', 'id': '83', 'name': 'Germany', 'behavior': 'single'}, {'type': 'UsageYear', 'id': '45', 'name': '2024', 'behavior': 'shared'}, {'type': 'UsageYear', 'id': '46', 'name': '2025', 'behavior': 'shared'}, {'type': 'UsageYear', 'id': '47', 'name': '2026', 'behavior': 'shared'}]","[{'type': 'UsageYear', 'id': '45', 'name': '2024', 'behavior': 'shared'}, {'type': 'UsageYear', 'id': '46', 'name': '2025', 'behavior': 'shared'}, {'type': 'UsageYear', 'id': '47', 'name': '2026', 'behavior': 'shared'}]",incoming,shared,"[{'sourceType': 'Primary', 'organization': 'Germany, Government of', 'reportChannel': 'From EDRIS', 'date': '2024-12-17T00:00:00.000Z'}]",F‑PF‑2‑3‑321.50/glob/NRC/grand
334298,214123,,2025,,financial,2024-12-18T02:30:30.316Z,2024-12-16T00:00:00Z,2024-12-16T00:00:00Z,Stärkung des Grand Bargain-Sekretariats,,0.913,2024-12-17T00:00:00Z,Standard,['Multiyear'],True,195494.0,EUR,Traditional aid,334297.0,commitment,2024-12-24T09:02:09.759Z,1,"[{'type': 'Organization', 'id': '4306', 'name': 'Germany, Government of', 'behavior': 'single', 'organizationTypes': ['Governments'], 'organizationSubTypes': ['National Governments'], 'organizationLevels': ['National and Sub-National State Actors']}, {'type': 'Location', 'id': '83', 'name': 'Germany', 'behavior': 'single'}, {'type': 'UsageYear', 'id': '46', 'name': '2025', 'behavior': 'single'}]","[{'type': 'Organization', 'id': '2178', 'name': 'Norwegian Refugee Council', 'behavior': 'single', 'organizationTypes': ['NGOs'], 'organizationSubTypes': ['International NGOs'], 'organizationLevels': ['International Actors']}, {'type': 'GlobalCluster', 'id': '26481', 'name': 'Other', 'behavior': 'single'}, {'type': 'Location', 'id': '251', 'name': 'Global', 'behavior': 'single'}, {'type': 'UsageYear', 'id': '46', 'name': '2025', 'behavior': 'single'}]",incoming,single,"[{'sourceType': 'Primary', 'organization': 'Germany, Government of', 'reportChannel': 'From EDRIS', 'date': '2024-12-17T00:00:00.000Z'}]",F‑PF‑2‑3‑321.50/glob/NRC/grand
334299,0,,2024,"[334300, 334305]",financial,2024-12-18T02:30:30.624Z,2024-12-16T00:00:00Z,2024-12-16T00:00:00Z,"Das Spannungsfeld zwischen Innovation, Effizienz und prinzipienbasierter humanitärer Hilfe",,1.0,2024-12-17T00:00:00Z,Parked,['Multiyear'],True,0.0,EUR,Traditional aid,,commitment,2024-12-24T09:01:42.501Z,1,"[{'type': 'Organization', 'id': '4306', 'name': 'Germany, Government of', 'behavior': 'single', 'organizationTypes': ['Governments'], 'organizationSubTypes': ['National Governments'], 'organizationLevels': ['National and Sub-National State Actors']}, {'type': 'Location', 'id': '83', 'name': 'Germany', 'behavior': 'single'}, {'type': 'UsageYear', 'id': '45', 'name': '2024', 'behavior': 'shared'}, {'type': 'UsageYear', 'id': '46', 'name': '2025', 'behavior': 'shared'}]","[{'type': 'UsageYear', 'id': '45', 'name': '2024', 'behavior': 'shared'}, {'type': 'UsageYear', 'id': '46', 'name': '2025', 'behavior': 'shared'}]",incoming,shared,"[{'sourceType': 'Primary', 'organization': 'Germany, Government of', 'reportChannel': 'From EDRIS', 'date': '2024-12-17T00:00:00.000Z'}]",F‑PF‑2‑Team2‑321.50/glob/DEU/C
334305,44825,,2025,,financial,2024-12-18T02:30:37.797Z,2024-12-16T00:00:00Z,2024-12-16T00:00:00Z,"Das Spannungsfeld zwischen Innovation, Effizienz und prinzipienbasierter humanitärer Hilfe",,0.913,2024-12-17T00:00:00Z,Standard,['Multiyear'],True,40925.0,EUR,Traditional aid,334299.0,commitment,2024-12-24T08:59:53.443Z,1,"[{'type': 'Organization', 'id': '4306', 'name': 'Germany, Government of', 'behavior': 'single', 'organizationTypes': ['Governments'], 'organizationSubTypes': ['National Governments'], 'organizationLevels': ['National and Sub-National State Actors']}, {'type': 'Location', 'id': '83', 'name': 'Germany', 'behavior': 'single'}, {'type': 'UsageYear', 'id': '46', 'name': '2025', 'behavior': 'single'}]","[{'type': 'Organization', 'id': '12022', 'name': 'Centre for Humanitarian Action (CHA)', 'behavior': 'single', 'organizationTypes': ['NGOs'], 'organizationSubTypes': ['International NGOs'], 'organizationLevels': ['International Actors']}, {'type': 'GlobalCluster', 'id': '26480', 'name': 'Coordination and support services', 'behavior': 'single'}, {'type': 'Location', 'id': '251', 'name': 'Global', 'behavior': 'single'}, {'type': 'UsageYear', 'id': '46', 'name': '2025', 'behavior': 'single'}]",incoming,single,"[{'sourceType': 'Primary', 'organization': 'Germany, Government of', 'reportChannel': 'From EDRIS', 'date': '2024-12-17T00:00:00.000Z'}]",F‑PF‑2‑Team2‑321.50/glob/DEU/C
334308,0,,2025,"[334309, 334310, 334320]",financial,2024-12-18T02:30:39.366Z,2024-12-12T00:00:00Z,2024-12-12T00:00:00Z,Phase 4 – Leave no one behind: Enabling the uptake of the IASC Guidelines on Disability-Inclusion for lasting impact through side-scaling & loc,,1.0,2024-12-17T00:00:00Z,Parked,['Multiyear'],True,0.0,EUR,Traditional aid,,commitment,2024-12-24T08:58:04.899Z,1,"[{'type': 'Organization', 'id': '4306', 'name': 'Germany, Government of', 'behavior': 'single', 'organizationTypes': ['Governments'], 'organizationSubTypes': ['National Governments'], 'organizationLevels': ['National and Sub-National State Actors']}, {'type': 'Location', 'id': '83', 'name': 'Germany', 'behavior': 'single'}, {'type': 'UsageYear', 'id': '46', 'name': '2025', 'behavior': 'shared'}, {'type': 'UsageYear', 'id': '47', 'name': '2026', 'behavior': 'shared'}, {'type': 'UsageYear', 'id': '48', 'name': '2027', 'behavior': 'shared'}]","[{'type': 'UsageYear', 'id': '46', 'name': '2025', 'behavior': 'shared'}, {'type': 'UsageYear', 'id': '47', 'name': '2026', 'behavior': 'shared'}, {'type': 'UsageYear', 'id': '48', 'name': '2027', 'behavior': 'shared'}]",incoming,shared,"[{'sourceType': 'Primary', 'organization': 'Germany, Government of', 'reportChannel': 'From EDRIS', 'date': '2024-12-17T00:00:00.000Z'}]",F-PF-2-Team2-321.50/glob/HI/In
334309,2184465,,2025,,financial,2024-12-18T02:30:39.557Z,2024-12-12T00:00:00Z,2024-12-12T00:00:00Z,Phase 4 – Leave no one behind: Enabling the uptake of the IASC Guidelines on Disability-Inclusion for lasting impact through side-scaling & loc,,0.927,2024-12-17T00:00:00Z,Standard,['Multiyear'],True,2024999.0,EUR,Traditional aid,334308.0,commitment,2024-12-24T08:58:04.814Z,1,"[{'type': 'Organization', 'id': '4306', 'name': 'Germany, Government of', 'behavior': 'single', 'organizationTypes': ['Governments'], 'organizationSubTypes': ['National Governments'], 'organizationLevels': ['National and Sub-National State Actors']}, {'type': 'Location', 'id': '83', 'name': 'Germany', 'behavior': 'single'}, {'type': 'UsageYear', 'id': '46', 'name': '2025', 'behavior': 'single'}]","[{'type': 'Organization', 'id': '4763', 'name': 'Handicap International - Humanity & Inclusion', 'behavior': 'single', 'organizationTypes': ['NGOs'], 'organizationSubTypes': ['International NGOs'], 'organizationLevels': ['International Actors']}, {'type': 'GlobalCluster', 'id': '6', 'name': 'Food Security', 'behavior': 'shared'}, {'type': 'GlobalCluster', 'id': '7', 'name': 'Health', 'behavior': 'shared'}, {'type': 'GlobalCluster', 'id': '10', 'name': 'Protection', 'behavior': 'shared'}, {'type': 'GlobalCluster', 'id': '11', 'name': 'Water Sanitation Hygiene', 'behavior': 'shared'}, {'type': 'Location', 'id': '251', 'name': 'Global', 'behavior': 'single'}, {'type': 'UsageYear', 'id': '46', 'name': '2025', 'behavior': 'single'}]",incoming,single,"[{'sourceType': 'Primary', 'organization': 'Germany, Government of', 'reportChannel': 'From EDRIS', 'date': '2024-12-17T00:00:00.000Z'}]",F-PF-2-Team2-321.50/glob/HI/In
334417,0,,2024,"[334418, 334421]",financial,2024-12-19T02:30:46.518Z,2024-12-17T00:00:00Z,2024-12-17T00:00:00Z,"""Stärkung der operativen Kapazität des ukrainischen Notfall Versorgungssystems, sowie der institutionellen und zivilgesellschaftlichen medizinischen Erstversorgung in der Ostukraine""",,1.0,2024-12-18T00:00:00Z,Parked,,True,0.0,EUR,Traditional aid,,commitment,2025-01-16T16:45:14.524Z,1,"[{'type': 'Organization', 'id': '4306', 'name': 'Germany, Government of', 'behavior': 'single', 'organizationTypes': ['Governments'], 'organizationSubTypes': ['National Governments'], 'organizationLevels': ['National and Sub-National State Actors']}, {'type': 'Location', 'id': '83', 'name': 'Germany', 'behavior': 'single'}, {'type': 'UsageYear', 'id': '46', 'name': '2025', 'behavior': 'single'}]","[{'type': 'UsageYear', 'id': '46', 'name': '2025', 'behavior': 'single'}]",incoming,single,"[{'sourceType': 'Primary', 'organization': 'Germany, Government of', 'reportChannel': 'From EDRIS', 'date': '2024-12-18T00:00:00.000Z'}]",UKR/UKR/Cadus/2025/01
334421,1737864,,2025,,financial,2024-12-19T02:30:56.406Z,2024-12-17T00:00:00Z,2024-12-17T00:00:00Z,"""Stärkung der operativen Kapazität des ukrainischen Notfall Versorgungssystems, sowie der institutionellen und zivilgesellschaftlichen medizinischen Erstversorgung in der Ostukraine""",['earmarked'],0.927,2024-12-18T00:00:00Z,Standard,,True,1611000.0,EUR,Traditional aid,334417.0,commitment,2025-01-16T16:45:14.312Z,1,"[{'type': 'Organization', 'id': '4306', 'name': 'Germany, Government of', 'behavior': 'single', 'organizationTypes': ['Governments'], 'organizationSubTypes': ['National Governments'], 'organizationLevels': ['National and Sub-National State Actors']}, {'type': 'Location', 'id': '83', 'name': 'Germany', 'behavior': 'single'}, {'type': 'UsageYear', 'id': '46', 'name': '2025', 'behavior': 'single'}]","[{'type': 'Plan', 'id': '1271', 'name': 'Ukraine Humanitarian Needs and Response Plan 2025', 'behavior': 'single'}, {'type': 'Organization', 'id': '9949', 'name': 'CADUS e.V.', 'behavior': 'single', 'organizationTypes': ['NGOs'], 'organizationSubTypes': ['International NGOs'], 'organizationLevels': ['International Actors']}, {'type': 'Cluster', 'id': '7983', 'name': 'Health', 'behavior': 'single'}, {'type': 'GlobalCluster', 'id': '7', 'name': 'Health', 'behavior': 'single'}, {'type': 'Location', 'id': '234', 'name': 'Ukraine', 'behavior': 'single'}, {'type': 'UsageYear', 'id': '46', 'name': '2025', 'behavior': 'single'}]",incoming,single,"[{'sourceType': 'Primary', 'organization': 'Germany, Government of', 'reportChannel': 'From EDRIS', 'date': '2024-12-18T00:00:00.000Z'}]",UKR/UKR/Cadus/2025/01
334542,1764513,,2024,,financial,2024-12-20T02:30:44.021Z,2024-12-19T00:00:00Z,2024-12-19T00:00:00Z,"""Stärkung der operativen Kapazität des ukrainischen Notfall Versorgungssystems, sowie der institutionellen und zivilgesellschaftlichen medizinischen Erstversorgung in der Ostukraine.""",['earmarked'],0.913,2024-12-19T00:00:00Z,Standard,,True,1611000.0,EUR,Traditional aid,,commitment,2025-01-16T13:56:29.716Z,1,"[{'type': 'Organization', 'id': '4306', 'name': 'Germany, Government of', 'behavior': 'single', 'organizationTypes': ['Governments'], 'organizationSubTypes': ['National Governments'], 'organizationLevels': ['National and Sub-National State Actors']}, {'type': 'Location', 'id': '83', 'name': 'Germany', 'behavior': 'single'}, {'type': 'UsageYear', 'id': '45', 'name': '2024', 'behavior': 'single'}]","[{'type': 'Plan', 'id': '1271', 'name': 'Ukraine Humanitarian Needs and Response Plan 2025', 'behavior': 'single'}, {'type': 'Organization', 'id': '9949', 'name': 'CADUS e.V.', 'behavior': 'single', 'organizationTypes': ['NGOs'], 'organizationSubTypes': ['International NGOs'], 'organizationLevels': ['International Actors']}, {'type': 'Cluster', 'id': '7983', 'name': 'Health', 'behavior': 'single'}, {'type': 'GlobalCluster', 'id': '7', 'name': 'Health', 'behavior': 'single'}, {'type': 'Location', 'id': '234', 'name': 'Ukraine', 'behavior': 'single'}, {'type': 'UsageYear', 'id': '46', 'name': '2025', 'behavior': 'single'}]",incoming,single,"[{'sourceType': 'Primary', 'organization': 'Germany, Government of', 'reportChannel': 'From EDRIS', 'date': '2024-12-19T00:00:00.000Z'}]",F-PF-2-Team2-321.50/UKR/UKR/CA
334581,0,94638909.0,2024,"[334582, 334599]",financial,2024-12-21T02:31:21.926Z,2024-12-19T00:00:00Z,2024-12-19T00:00:00Z,"Protection and solutions for people affected by the Ukraine situationthrough multi-sector assistance, including cash assistance",,0.951,2024-12-20T00:00:00Z,Parked,['Multiyear'],True,0.0,EUR,Traditional aid,,commitment,2025-01-16T13:55:48.972Z,1,"[{'type': 'Organization', 'id': '4306', 'name': 'Germany, Government of', 'behavior': 'single', 'organizationTypes': ['Governments'], 'organizationSubTypes': ['National Governments'], 'organizationLevels': ['National and Sub-National State Actors']}, {'type': 'Location', 'id': '83', 'name': 'Germany', 'behavior': 'single'}, {'type': 'UsageYear', 'id': '45', 'name': '2024', 'behavior': 'single'}]","[{'type': 'Organization', 'id': '4397', 'name': 'United Nations High Commissioner for Refugees', 'behavior': 'single', 'organizationTypes': ['Multilateral Organizations'], 'organizationSubTypes': ['UN Agencies'], 'organizationLevels': ['International Actors']}, {'type': 'Location', 'id': '234', 'name': 'Ukraine', 'behavior': 'single'}, {'type': 'UsageYear', 'id': '45', 'name': '2024', 'behavior': 'shared'}, {'type': 'UsageYear', 'id': '46', 'name': '2025', 'behavior': 'shared'}]",incoming,shared,"[{'sourceType': 'Primary', 'organization': 'Germany, Government of', 'reportChannel': 'From EDRIS', 'date': '2024-12-20T00:00:00.000Z'}]",UKR/Reg/UNHCR/2024/01
334599,19088017,,2025,,financial,2024-12-21T02:31:51.268Z,2024-12-19T00:00:00Z,2024-12-19T00:00:00Z,"Protection and solutions for people affected by the Ukraine situationthrough multi-sector assistance, including cash assistance",['softly earmarked'],0.943,2024-12-20T00:00:00Z,Standard,['Multiyear'],True,18000000.0,EUR,Cash transfer programming (CTP),334581.0,commitment,2025-01-16T13:55:48.865Z,1,"[{'type': 'Organization', 'id': '4306', 'name': 'Germany, Government of', 'behavior': 'single', 'organizationTypes': ['Governments'], 'organizationSubTypes': ['National Governments'], 'organizationLevels': ['National and Sub-National State Actors']}, {'type': 'Location', 'id': '83', 'name': 'Germany', 'behavior': 'single'}, {'type': 'UsageYear', 'id': '45', 'name': '2024', 'behavior': 'single'}]","[{'type': 'Plan', 'id': '1271', 'name': 'Ukraine Humanitarian Needs and Response Plan 2025', 'behavior': 'single'}, {'type': 'Organization', 'id': '4397', 'name': 'United Nations High Commissioner for Refugees', 'behavior': 'single', 'organizationTypes': ['Multilateral Organizations'], 'organizationSubTypes': ['UN Agencies'], 'organizationLevels': ['International Actors']}, {'type': 'Cluster', 'id': '7990', 'name': 'Multi-purpose Cash', 'behavior': 'single'}, {'type': 'GlobalCluster', 'id': '16', 'name': 'Multipurpose Cash', 'behavior': 'single'}, {'type': 'Location', 'id': '234', 'name': 'Ukraine', 'behavior': 'single'}, {'type': 'UsageYear', 'id': '46', 'name': '2025', 'behavior': 'single'}]",incoming,single,"[{'sourceType': 'Primary', 'organization': 'Germany, Government of', 'reportChannel': 'From EDRIS', 'date': '2024-12-20T00:00:00.000Z'}]",UKR/Reg/UNHCR/2024/01
334825,2096228,,2025,,financial,2024-12-25T02:31:00.417Z,2022-08-30T00:00:00Z,2022-08-30T00:00:00Z,"Multisectoral humanitarian assistance to vulnerable groups of people affected by the Ukraine war, in Ukraine and surrounding countries",['softly earmarked'],0.927,2024-12-24T00:00:00Z,Standard,['Multiyear'],True,1943203.0,EUR,Traditional aid,269384.0,commitment,2025-01-16T12:56:12.086Z,1,"[{'type': 'Organization', 'id': '4306', 'name': 'Germany, Government of', 'behavior': 'single', 'organizationTypes': ['Governments'], 'organizationSubTypes': ['National Governments'], 'organizationLevels': ['National and Sub-National State Actors']}, {'type': 'Location', 'id': '83', 'name': 'Germany', 'behavior': 'single'}, {'type': 'UsageYear', 'id': '46', 'name': '2025', 'behavior': 'single'}]","[{'type': 'Plan', 'id': '1271', 'name': 'Ukraine Humanitarian Needs and Response Plan 2025', 'behavior': 'single'}, {'type': 'Organization', 'id': '3790', 'name': 'HelpAge International', 'behavior': 'single', 'organizationTypes': ['NGOs'], 'organizationSubTypes': ['International NGOs'], 'organizationLevels': ['International Actors']}, {'type': 'Cluster', 'id': '7983', 'name': 'Health', 'behavior': 'shared'}, {'type': 'Cluster', 'id': '7984', 'name': 'Protection', 'behavior': 'shared'}, {'type': 'Cluster', 'id': '7986', 'name': 'Water, Sanitation & Hygiene', 'behavior': 'shared'}, {'type': 'GlobalCluster', 'id': '7', 'name': 'Health', 'behavior': 'shared'}, {'type': 'GlobalCluster', 'id': '10', 'name': 'Protection', 'behavior': 'shared'}, {'type': 'GlobalCluster', 'id': '11', 'name': 'Water Sanitation Hygiene', 'behavior': 'shared'}, {'type': 'Location', 'id': '234', 'name': 'Ukraine', 'behavior': 'single'}, {'type': 'Emergency', 'id': '951', 'name': 'Ukraine Crisis 2022', 'behavior': 'single'}, {'type': 'UsageYear', 'id': '46', 'name': '2025', 'behavior': 'single'}]",incoming,single,"[{'sourceType': 'Primary', 'organization': 'Germany, Government of', 'reportChannel': 'From EDRIS', 'date': '2024-12-24T00:00:00.000Z'}]",AA-S09-321.50 EUR 11/22
334827,2500869,,2025,,financial,2024-12-25T02:31:01.777Z,2023-08-08T00:00:00Z,2023-08-08T00:00:00Z,Emergency Assistance and Mental Health Support for Conflict Affected Communities in Eastern Ukraine,['softly earmarked'],0.913,2024-12-24T00:00:00Z,Standard,['Multiyear'],True,2283293.0,EUR,Traditional aid,295593.0,commitment,2025-01-16T12:56:38.795Z,1,"[{'type': 'Organization', 'id': '4306', 'name': 'Germany, Government of', 'behavior': 'single', 'organizationTypes': ['Governments'], 'organizationSubTypes': ['National Governments'], 'organizationLevels': ['National and Sub-National State Actors']}, {'type': 'Location', 'id': '83', 'name': 'Germany', 'behavior': 'single'}, {'type': 'UsageYear', 'id': '46', 'name': '2025', 'behavior': 'single'}]","[{'type': 'Plan', 'id': '1271', 'name': 'Ukraine Humanitarian Needs and Response Plan 2025', 'behavior': 'single'}, {'type': 'Organization', 'id': '4528', 'name': 'MEDAIR', 'behavior': 'single', 'organizationTypes': ['NGOs'], 'organizationSubTypes': ['International NGOs'], 'organizationLevels': ['International Actors']}, {'type': 'Cluster', 'id': '7985', 'name': 'Shelter & Non-Food Items', 'behavior': 'single'}, {'type': 'GlobalCluster', 'id': '4', 'name': 'Emergency Shelter and NFI', 'behavior': 'single'}, {'type': 'Location', 'id': '234', 'name': 'Ukraine', 'behavior': 'single'}, {'type': 'UsageYear', 'id': '46', 'name': '2025', 'behavior': 'single'}]",incoming,single,"[{'sourceType': 'Primary', 'organization': 'Germany, Government of', 'reportChannel': 'From EDRIS', 'date': '2024-12-24T00:00:00.000Z'}]",UKR/Reg/MEDAIR/2023/01
334828,5476451,,2025,,financial,2024-12-25T02:31:02.610Z,2024-08-19T00:00:00Z,2024-08-19T00:00:00Z,WHO Health Emergency Response in Ukraine and refugee-receiving countries,['earmarked'],0.913,2024-12-24T00:00:00Z,Standard,['Multiyear'],True,5000000.0,EUR,Traditional aid,320451.0,commitment,2025-01-16T12:54:02.222Z,1,"[{'type': 'Organization', 'id': '4306', 'name': 'Germany, Government of', 'behavior': 'single', 'organizationTypes': ['Governments'], 'organizationSubTypes': ['National Governments'], 'organizationLevels': ['National and Sub-National State Actors']}, {'type': 'Location', 'id': '83', 'name': 'Germany', 'behavior': 'single'}, {'type': 'UsageYear', 'id': '46', 'name': '2025', 'behavior': 'single'}]","[{'type': 'Plan', 'id': '1271', 'name': 'Ukraine Humanitarian Needs and Response Plan 2025', 'behavior': 'single'}, {'type': 'Organization', 'id': '4398', 'name': 'World Health Organization', 'behavior': 'single', 'organizationTypes': ['Multilateral Organizations'], 'organizationSubTypes': ['UN Agencies'], 'organizationLevels': ['International Actors']}, {'type': 'Cluster', 'id': '7983', 'name': 'Health', 'behavior': 'single'}, {'type': 'GlobalCluster', 'id': '7', 'name': 'Health', 'behavior': 'single'}, {'type': 'Location', 'id': '234', 'name': 'Ukraine', 'behavior': 'single'}, {'type': 'UsageYear', 'id': '46', 'name': '2025', 'behavior': 'single'}]",incoming,single,"[{'sourceType': 'Primary', 'organization': 'Germany, Government of', 'reportChannel': 'From EDRIS', 'date': '2024-12-24T00:00:00.000Z'}]",UKR/REG/WHO/2024/01
334830,0,,2024,"[334838, 334831, 334836]",financial,2024-12-25T02:31:03.071Z,2024-12-23T00:00:00Z,2024-12-23T00:00:00Z,"""Lebensrettende Unterstützungsleistungen in den Bereich mentale Gesundheit sowie Wasser, Sanitätsvorrichtungen und Hygiene (WASH) für gefährdete Haushalte, vom Krieg betroffene Gemeinden sowie institutionelle Stärkung der humanitären Ersthelfer des UKR""",,1.0,2024-12-24T00:00:00Z,Parked,['Multiyear'],True,0.0,EUR,Traditional aid,,commitment,2025-01-16T12:57:29.533Z,1,"[{'type': 'Organization', 'id': '4306', 'name': 'Germany, Government of', 'behavior': 'single', 'organizationTypes': ['Governments'], 'organizationSubTypes': ['National Governments'], 'organizationLevels': ['National and Sub-National State Actors']}, {'type': 'Location', 'id': '83', 'name': 'Germany', 'behavior': 'single'}, {'type': 'UsageYear', 'id': '45', 'name': '2024', 'behavior': 'shared'}, {'type': 'UsageYear', 'id': '46', 'name': '2025', 'behavior': 'shared'}, {'type': 'UsageYear', 'id': '47', 'name': '2026', 'behavior': 'shared'}]","[{'type': 'UsageYear', 'id': '45', 'name': '2024', 'behavior': 'shared'}, {'type': 'UsageYear', 'id': '46', 'name': '2025', 'behavior': 'shared'}, {'type': 'UsageYear', 'id': '47', 'name': '2026', 'behavior': 'shared'}]",incoming,shared,"[{'sourceType': 'Primary', 'organization': 'Germany, Government of', 'reportChannel': 'From EDRIS', 'date': '2024-12-24T00:00:00.000Z'}]",UKR/UKR/ARCHE/2024/01
